"","id","Value"
"15630","dumb",5016.2
"15631","dumb",5016.2
"15632","dumb",5016.2
"15633","dumb",5016.2
"15634","dumb",5017.6
"15635","dumb",5017.6
"15636","dumb",5017.6
"15637","dumb",5017.6
"15638","dumb",5017.6
"15639","dumb",5019
"15640","dumb",5019
"15641","dumb",5019
"15642","dumb",5019
"15643","dumb",5019
"15644","dumb",5019
"15645","dumb",5020.4
"15646","dumb",5020.4
"15647","dumb",5020.4
"15648","dumb",5020.4
"15649","dumb",5020.4
"15650","dumb",5020.4
"15651","dumb",5020.4
"15652","dumb",5020.4
"15653","dumb",5021.8
"15654","dumb",5021.8
"15655","dumb",5021.8
"15656","dumb",5023.2
"15657","dumb",5023.2
"15658","dumb",5023.2
"15659","dumb",5023.2
"15660","dumb",5024.6
"15661","dumb",5024.6
"15662","dumb",5024.6
"15663","dumb",5024.6
"15664","dumb",5026
"15665","dumb",5026
"15666","dumb",5026
"15667","dumb",5027.4
"15668","dumb",5027.4
"15669","dumb",5027.4
"15670","dumb",5028.8
"15671","dumb",5028.8
"15672","dumb",5028.8
"15673","dumb",5028.8
"15674","dumb",5028.8
"15675","dumb",5028.8
"15676","dumb",5030.2
"15677","dumb",5030.2
"15678","dumb",5030.2
"15679","dumb",5030.2
"15680","dumb",5030.2
"15681","dumb",5030.2
"15682","dumb",5030.2
"15683","dumb",5031.6
"15684","dumb",5031.6
"15685","dumb",5031.6
"15686","dumb",5031.6
"15687","dumb",5031.6
"15688","dumb",5033
"15689","dumb",5033
"15690","dumb",5033
"15691","dumb",5033
"15692","dumb",5033
"15693","dumb",5034.4
"15694","dumb",5034.4
"15695","dumb",5034.4
"15696","dumb",5034.4
"15697","dumb",5035.8
"15698","dumb",5035.8
"15699","dumb",5035.8
"15700","dumb",5035.8
"15701","dumb",5035.8
"15702","dumb",5035.8
"15703","dumb",5037.2
"15704","dumb",5037.2
"15705","dumb",5037.2
"15706","dumb",5037.2
"15707","dumb",5038.6
"15708","dumb",5038.6
"15709","dumb",5038.6
"15710","dumb",5040
"15711","dumb",5040
"15712","dumb",5040
"15713","dumb",5041.4
"15714","dumb",5041.4
"15715","dumb",5041.4
"15716","dumb",5041.4
"15717","dumb",5042.8
"15718","dumb",5042.8
"15719","dumb",5042.8
"15720","dumb",5044.2
"15721","dumb",5044.2
"15722","dumb",5045.6
"15723","dumb",5047
"15724","dumb",5047
"15725","dumb",5048.4
"15726","dumb",5048.4
"15727","dumb",5048.4
"15728","dumb",5049.8
"15729","dumb",5049.8
"15730","dumb",5049.8
"15731","dumb",5051.2
"15732","dumb",5051.2
"15733","dumb",5052.6
"15734","dumb",5052.6
"15735","dumb",5052.6
"15736","dumb",5054
"15737","dumb",5054
"15738","dumb",5055.4
"15739","dumb",5055.4
"15740","dumb",5056.8
"15741","dumb",5056.8
"15742","dumb",5058.2
"15743","dumb",5058.2
"15744","dumb",5058.2
"15745","dumb",5058.2
"15746","dumb",5058.2
"15747","dumb",5059.6
"15748","dumb",5059.6
"15749","dumb",5059.6
"15750","dumb",5059.6
"15751","dumb",5061
"15752","dumb",5061
"15753","dumb",5061
"15754","dumb",5061
"15755","dumb",5061
"15756","dumb",5062.4
"15757","dumb",5062.4
"15758","dumb",5062.4
"15759","dumb",5062.4
"15760","dumb",5062.4
"15761","dumb",5062.4
"15762","dumb",5062.4
"15763","dumb",5063.8
"15764","dumb",5063.8
"15765","dumb",5063.8
"15766","dumb",5063.8
"15767","dumb",5063.8
"15768","dumb",5063.8
"15769","dumb",5065.2
"15770","dumb",5065.2
"15771","dumb",5065.2
"15772","dumb",5065.2
"15773","dumb",5065.2
"15774","dumb",5065.2
"15775","dumb",5065.2
"15776","dumb",5066.6
"15777","dumb",5066.6
"15778","dumb",5066.6
"15779","dumb",5066.6
"15780","dumb",5066.6
"15781","dumb",5068
"15782","dumb",5068
"15783","dumb",5068
"15784","dumb",5068
"15785","dumb",5068
"15786","dumb",5069.4
"15787","dumb",5069.4
"15788","dumb",5069.4
"15789","dumb",5069.4
"15790","dumb",5069.4
"15791","dumb",5070.8
"15792","dumb",5070.8
"15793","dumb",5070.8
"15794","dumb",5070.8
"15795","dumb",5072.2
"15796","dumb",5072.2
"15797","dumb",5073.6
"15798","dumb",5073.6
"15799","dumb",5073.6
"15800","dumb",5075
"15801","dumb",5075
"15802","dumb",5076.4
"15803","dumb",5076.4
"15804","dumb",5077.8
"15805","dumb",5077.8
"15806","dumb",5079.2
"15807","dumb",5079.2
"15808","dumb",5080.6
"15809","dumb",5080.6
"15810","dumb",5080.6
"15811","dumb",5082
"15812","dumb",5082
"15813","dumb",5082
"15814","dumb",5083.4
"15815","dumb",5083.4
"15816","dumb",5083.4
"15817","dumb",5084.8
"15818","dumb",5084.8
"15819","dumb",5084.8
"15820","dumb",5084.8
"15821","dumb",5086.2
"15822","dumb",5086.2
"15823","dumb",5086.2
"15824","dumb",5087.6
"15825","dumb",5087.6
"15826","dumb",5087.6
"15827","dumb",5087.6
"15828","dumb",5089
"15829","dumb",5089
"15830","dumb",5089
"15831","dumb",5090.4
"15832","dumb",5090.4
"15833","dumb",5090.4
"15834","dumb",5090.4
"15835","dumb",5091.8
"15836","dumb",5091.8
"15837","dumb",5091.8
"15838","dumb",5091.8
"15839","dumb",5091.8
"15840","dumb",5093.2
"15841","dumb",5093.2
"15842","dumb",5093.2
"15843","dumb",5094.6
"15844","dumb",5094.6
"15845","dumb",5094.6
"15846","dumb",5094.6
"15847","dumb",5096
"15848","dumb",5096
"15849","dumb",5097.4
"15850","dumb",5098.8
"15851","dumb",5098.8
"15852","dumb",5100.2
"15853","dumb",5100.2
"15854","dumb",5101.6
"15855","dumb",5101.6
"15856","dumb",5101.6
"15857","dumb",5103
"15858","dumb",5103
"15859","dumb",5103
"15860","dumb",5103
"15861","dumb",5103
"15862","dumb",5103
"15863","dumb",5104.4
"15864","dumb",5104.4
"15865","dumb",5104.4
"15866","dumb",5104.4
"15867","dumb",5104.4
"15868","dumb",5105.8
"15869","dumb",5105.8
"15870","dumb",5105.8
"15871","dumb",5105.8
"15872","dumb",5105.8
"15873","dumb",5107.2
"15874","dumb",5107.2
"15875","dumb",5107.2
"15876","dumb",5107.2
"15877","dumb",5108.6
"15878","dumb",5108.6
"15879","dumb",5108.6
"15880","dumb",5108.6
"15881","dumb",5108.6
"15882","dumb",5108.6
"15883","dumb",5110
"15884","dumb",5110
"15885","dumb",5110
"15886","dumb",5110
"15887","dumb",5110
"15888","dumb",5111.4
"15889","dumb",5111.4
"15890","dumb",5111.4
"15891","dumb",5111.4
"15892","dumb",5111.4
"15893","dumb",5112.8
"15894","dumb",5114.2
"15895","dumb",5114.2
"15896","dumb",5115.6
"15897","dumb",5115.6
"15898","dumb",5117
"15899","dumb",5117
"15900","dumb",5117
"15901","dumb",5117
"15902","dumb",5117
"15903","dumb",5118.4
"15904","dumb",5118.4
"15905","dumb",5118.4
"15906","dumb",5118.4
"15907","dumb",5118.4
"15908","dumb",5119.8
"15909","dumb",5119.8
"15910","dumb",5119.8
"15911","dumb",5119.8
"15912","dumb",5121.2
"15913","dumb",5121.2
"15914","dumb",5121.2
"15915","dumb",5121.2
"15916","dumb",5122.6
"15917","dumb",5122.6
"15918","dumb",5122.6
"15919","dumb",5122.6
"15920","dumb",5122.6
"15921","dumb",5124
"15922","dumb",5124
"15923","dumb",5124
"15924","dumb",5125.4
"15925","dumb",5125.4
"15926","dumb",5126.8
"15927","dumb",5126.8
"15928","dumb",5126.8
"15929","dumb",5128.2
"15930","dumb",5128.2
"15931","dumb",5129.6
"15932","dumb",5129.6
"15933","dumb",5129.6
"15934","dumb",5131
"15935","dumb",5131
"15936","dumb",5131
"15937","dumb",5132.4
"15938","dumb",5132.4
"15939","dumb",5132.4
"15940","dumb",5133.8
"15941","dumb",5133.8
"15942","dumb",5133.8
"15943","dumb",5135.2
"15944","dumb",5135.2
"15945","dumb",5135.2
"15946","dumb",5136.6
"15947","dumb",5138
"15948","dumb",5139.4
"15949","dumb",5139.4
"15950","dumb",5140.8
"15951","dumb",5140.8
"15952","dumb",5140.8
"15953","dumb",5140.8
"15954","dumb",5140.8
"15955","dumb",5142.2
"15956","dumb",5142.2
"15957","dumb",5142.2
"15958","dumb",5143.6
"15959","dumb",5143.6
"15960","dumb",5143.6
"15961","dumb",5143.6
"15962","dumb",5143.6
"15963","dumb",5145
"15964","dumb",5145
"15965","dumb",5145
"15966","dumb",5145
"15967","dumb",5145
"15968","dumb",5146.4
"15969","dumb",5146.4
"15970","dumb",5146.4
"15971","dumb",5146.4
"15972","dumb",5146.4
"15973","dumb",5147.8
"15974","dumb",5147.8
"15975","dumb",5147.8
"15976","dumb",5147.8
"15977","dumb",5147.8
"15978","dumb",5149.2
"15979","dumb",5149.2
"15980","dumb",5149.2
"15981","dumb",5149.2
"15982","dumb",5149.2
"15983","dumb",5150.6
"15984","dumb",5150.6
"15985","dumb",5150.6
"15986","dumb",5150.6
"15987","dumb",5150.6
"15988","dumb",5150.6
"15989","dumb",5150.6
"15990","dumb",5150.6
"15991","dumb",5152
"15992","dumb",5152
"15993","dumb",5152
"15994","dumb",5152
"15995","dumb",5152
"15996","dumb",5152
"15997","dumb",5152
"15998","dumb",5153.4
"15999","dumb",5153.4
"16000","dumb",5153.4
"16001","dumb",5153.4
"16002","dumb",5153.4
"16003","dumb",5153.4
"16004","dumb",5153.4
"16005","dumb",5153.4
"16006","dumb",5154.8
"16007","dumb",5154.8
"16008","dumb",5154.8
"16009","dumb",5154.8
"16010","dumb",5154.8
"16011","dumb",5154.8
"16012","dumb",5156.2
"16013","dumb",5156.2
"16014","dumb",5156.2
"16015","dumb",5156.2
"16016","dumb",5156.2
"16017","dumb",5156.2
"16018","dumb",5156.2
"16019","dumb",5157.6
"16020","dumb",5157.6
"16021","dumb",5157.6
"16022","dumb",5157.6
"16023","dumb",5157.6
"16024","dumb",5157.6
"16025","dumb",5157.6
"16026","dumb",5159
"16027","dumb",5159
"16028","dumb",5159
"16029","dumb",5159
"16030","dumb",5159
"16031","dumb",5159
"16032","dumb",5159
"16033","dumb",5160.4
"16034","dumb",5160.4
"16035","dumb",5160.4
"16036","dumb",5160.4
"16037","dumb",5161.8
"16038","dumb",5161.8
"16039","dumb",5161.8
"16040","dumb",5161.8
"16041","dumb",5163.2
"16042","dumb",5163.2
"16043","dumb",5163.2
"16044","dumb",5163.2
"16045","dumb",5163.2
"16046","dumb",5163.2
"16047","dumb",5164.6
"16048","dumb",5164.6
"16049","dumb",5164.6
"16050","dumb",5164.6
"16051","dumb",5164.6
"16052","dumb",5164.6
"16053","dumb",5164.6
"16054","dumb",5166
"16055","dumb",5166
"16056","dumb",5166
"16057","dumb",5166
"16058","dumb",5166
"16059","dumb",5166
"16060","dumb",5166
"16061","dumb",5167.4
"16062","dumb",5167.4
"16063","dumb",5167.4
"16064","dumb",5167.4
"16065","dumb",5168.8
"16066","dumb",5168.8
"16067","dumb",5168.8
"16068","dumb",5170.2
"16069","dumb",5170.2
"16070","dumb",5170.2
"16071","dumb",5171.6
"16072","dumb",5171.6
"16073","dumb",5171.6
"16074","dumb",5171.6
"16075","dumb",5173
"16076","dumb",5173
"16077","dumb",5173
"16078","dumb",5173
"16079","dumb",5173
"16080","dumb",5174.4
"16081","dumb",5174.4
"16082","dumb",5174.4
"16083","dumb",5174.4
"16084","dumb",5174.4
"16085","dumb",5175.8
"16086","dumb",5175.8
"16087","dumb",5175.8
"16088","dumb",5175.8
"16089","dumb",5175.8
"16090","dumb",5177.2
"16091","dumb",5177.2
"16092","dumb",5177.2
"16093","dumb",5177.2
"16094","dumb",5177.2
"16095","dumb",5178.6
"16096","dumb",5178.6
"16097","dumb",5178.6
"16098","dumb",5178.6
"16099","dumb",5178.6
"16100","dumb",5178.6
"16101","dumb",5178.6
"16102","dumb",5178.6
"16103","dumb",5180
"16104","dumb",5180
"16105","dumb",5180
"16106","dumb",5180
"16107","dumb",5180
"16108","dumb",5180
"16109","dumb",5180
"16110","dumb",5181.4
"16111","dumb",5181.4
"16112","dumb",5181.4
"16113","dumb",5181.4
"16114","dumb",5181.4
"16115","dumb",5181.4
"16116","dumb",5181.4
"16117","dumb",5182.8
"16118","dumb",5182.8
"16119","dumb",5182.8
"16120","dumb",5182.8
"16121","dumb",5184.2
"16122","dumb",5184.2
"16123","dumb",5184.2
"16124","dumb",5184.2
"16125","dumb",5184.2
"16126","dumb",5184.2
"16127","dumb",5185.6
"16128","dumb",5185.6
"16129","dumb",5185.6
"16130","dumb",5185.6
"16131","dumb",5187
"16132","dumb",5187
"16133","dumb",5187
"16134","dumb",5187
"16135","dumb",5188.4
"16136","dumb",5188.4
"16137","dumb",5188.4
"16138","dumb",5188.4
"16139","dumb",5188.4
"16140","dumb",5189.8
"16141","dumb",5189.8
"16142","dumb",5189.8
"16143","dumb",5191.2
"16144","dumb",5191.2
"16145","dumb",5191.2
"16146","dumb",5192.6
"16147","dumb",5192.6
"16148","dumb",5192.6
"16149","dumb",5194
"16150","dumb",5194
"16151","dumb",5194
"16152","dumb",5195.4
"16153","dumb",5195.4
"16154","dumb",5195.4
"16155","dumb",5195.4
"16156","dumb",5196.8
"16157","dumb",5196.8
"16158","dumb",5196.8
"16159","dumb",5198.2
"16160","dumb",5198.2
"16161","dumb",5198.2
"16162","dumb",5198.2
"16163","dumb",5199.6
"16164","dumb",5199.6
"16165","dumb",5201
"16166","dumb",5201
"16167","dumb",5201
"16168","dumb",5202.4
"16169","dumb",5202.4
"16170","dumb",5202.4
"16171","dumb",5202.4
"16172","dumb",5203.8
"16173","dumb",5203.8
"16174","dumb",5203.8
"16175","dumb",5205.2
"16176","dumb",5205.2
"16177","dumb",5206.6
"16178","dumb",5206.6
"16179","dumb",5208
"16180","dumb",5209.4
"16181","dumb",5209.4
"16182","dumb",5209.4
"16183","dumb",5210.8
"16184","dumb",5210.8
"16185","dumb",5210.8
"16186","dumb",5210.8
"16187","dumb",5210.8
"16188","dumb",5212.2
"16189","dumb",5212.2
"16190","dumb",5212.2
"16191","dumb",5212.2
"16192","dumb",5212.2
"16193","dumb",5213.6
"16194","dumb",5213.6
"16195","dumb",5213.6
"16196","dumb",5213.6
"16197","dumb",5215
"16198","dumb",5215
"16199","dumb",5215
"16200","dumb",5215
"16201","dumb",5216.4
"16202","dumb",5216.4
"16203","dumb",5216.4
"16204","dumb",5216.4
"16205","dumb",5216.4
"16206","dumb",5216.4
"16207","dumb",5216.4
"16208","dumb",5217.8
"16209","dumb",5217.8
"16210","dumb",5217.8
"16211","dumb",5217.8
"16212","dumb",5219.2
"16213","dumb",5219.2
"16214","dumb",5219.2
"16215","dumb",5219.2
"16216","dumb",5219.2
"16217","dumb",5219.2
"16218","dumb",5219.2
"16219","dumb",5220.6
"16220","dumb",5220.6
"16221","dumb",5220.6
"16222","dumb",5220.6
"16223","dumb",5220.6
"16224","dumb",5220.6
"16225","dumb",5222
"16226","dumb",5222
"16227","dumb",5222
"16228","dumb",5222
"16229","dumb",5222
"16230","dumb",5222
"16231","dumb",5223.4
"16232","dumb",5223.4
"16233","dumb",5223.4
"16234","dumb",5223.4
"16235","dumb",5223.4
"16236","dumb",5224.8
"16237","dumb",5224.8
"16238","dumb",5224.8
"16239","dumb",5224.8
"16240","dumb",5226.2
"16241","dumb",5226.2
"16242","dumb",5226.2
"16243","dumb",5226.2
"16244","dumb",5227.6
"16245","dumb",5227.6
"16246","dumb",5227.6
"16247","dumb",5229
"16248","dumb",5229
"16249","dumb",5229
"16250","dumb",5229
"16251","dumb",5229
"16252","dumb",5230.4
"16253","dumb",5230.4
"16254","dumb",5230.4
"16255","dumb",5230.4
"16256","dumb",5230.4
"16257","dumb",5231.8
"16258","dumb",5231.8
"16259","dumb",5231.8
"16260","dumb",5231.8
"16261","dumb",5231.8
"16262","dumb",5231.8
"16263","dumb",5231.8
"16264","dumb",5233.2
"16265","dumb",5233.2
"16266","dumb",5233.2
"16267","dumb",5233.2
"16268","dumb",5233.2
"16269","dumb",5233.2
"16270","dumb",5234.6
"16271","dumb",5234.6
"16272","dumb",5234.6
"16273","dumb",5234.6
"16274","dumb",5234.6
"16275","dumb",5234.6
"16276","dumb",5234.6
"16277","dumb",5234.6
"16278","dumb",5236
"16279","dumb",5236
"16280","dumb",5236
"16281","dumb",5236
"16282","dumb",5236
"16283","dumb",5236
"16284","dumb",5236
"16285","dumb",5236
"16286","dumb",5237.4
"16287","dumb",5237.4
"16288","dumb",5237.4
"16289","dumb",5237.4
"16290","dumb",5237.4
"16291","dumb",5237.4
"16292","dumb",5237.4
"16293","dumb",5237.4
"16294","dumb",5237.4
"16295","dumb",5238.8
"16296","dumb",5238.8
"16297","dumb",5238.8
"16298","dumb",5238.8
"16299","dumb",5238.8
"16300","dumb",5238.8
"16301","dumb",5238.8
"16302","dumb",5240.2
"16303","dumb",5240.2
"16304","dumb",5240.2
"16305","dumb",5240.2
"16306","dumb",5240.2
"16307","dumb",5240.2
"16308","dumb",5240.2
"16309","dumb",5240.2
"16310","dumb",5240.2
"16311","dumb",5240.2
"16312","dumb",5241.6
"16313","dumb",5241.6
"16314","dumb",5241.6
"16315","dumb",5241.6
"16316","dumb",5241.6
"16317","dumb",5241.6
"16318","dumb",5241.6
"16319","dumb",5241.6
"16320","dumb",5241.6
"16321","dumb",5241.6
"16322","dumb",5243
"16323","dumb",5243
"16324","dumb",5243
"16325","dumb",5243
"16326","dumb",5243
"16327","dumb",5243
"16328","dumb",5243
"16329","dumb",5243
"16330","dumb",5243
"16331","dumb",5243
"16332","dumb",5244.4
"16333","dumb",5244.4
"16334","dumb",5244.4
"16335","dumb",5244.4
"16336","dumb",5244.4
"16337","dumb",5244.4
"16338","dumb",5244.4
"16339","dumb",5244.4
"16340","dumb",5244.4
"16341","dumb",5245.8
"16342","dumb",5245.8
"16343","dumb",5245.8
"16344","dumb",5245.8
"16345","dumb",5245.8
"16346","dumb",5247.2
"16347","dumb",5247.2
"16348","dumb",5247.2
"16349","dumb",5247.2
"16350","dumb",5247.2
"16351","dumb",5247.2
"16352","dumb",5247.2
"16353","dumb",5248.6
"16354","dumb",5248.6
"16355","dumb",5248.6
"16356","dumb",5248.6
"16357","dumb",5248.6
"16358","dumb",5250
"16359","dumb",5250
"16360","dumb",5250
"16361","dumb",5251.4
"16362","dumb",5251.4
"16363","dumb",5251.4
"16364","dumb",5251.4
"16365","dumb",5252.8
"16366","dumb",5252.8
"16367","dumb",5252.8
"16368","dumb",5252.8
"16369","dumb",5252.8
"16370","dumb",5254.2
"16371","dumb",5254.2
"16372","dumb",5254.2
"16373","dumb",5254.2
"16374","dumb",5254.2
"16375","dumb",5255.6
"16376","dumb",5255.6
"16377","dumb",5255.6
"16378","dumb",5255.6
"16379","dumb",5257
"16380","dumb",5257
"16381","dumb",5257
"16382","dumb",5258.4
"16383","dumb",5258.4
"16384","dumb",5259.8
"16385","dumb",5259.8
"16386","dumb",5259.8
"16387","dumb",5261.2
"16388","dumb",5261.2
"16389","dumb",5261.2
"16390","dumb",5262.6
"16391","dumb",5262.6
"16392","dumb",5264
"16393","dumb",5264
"16394","dumb",5264
"16395","dumb",5264
"16396","dumb",5264
"16397","dumb",5265.4
"16398","dumb",5265.4
"16399","dumb",5265.4
"16400","dumb",5265.4
"16401","dumb",5266.8
"16402","dumb",5266.8
"16403","dumb",5266.8
"16404","dumb",5268.2
"16405","dumb",5268.2
"16406","dumb",5268.2
"16407","dumb",5268.2
"16408","dumb",5269.6
"16409","dumb",5269.6
"16410","dumb",5269.6
"16411","dumb",5269.6
"16412","dumb",5269.6
"16413","dumb",5269.6
"16414","dumb",5271
"16415","dumb",5271
"16416","dumb",5271
"16417","dumb",5272.4
"16418","dumb",5272.4
"16419","dumb",5273.8
"16420","dumb",5273.8
"16421","dumb",5273.8
"16422","dumb",5273.8
"16423","dumb",5275.2
"16424","dumb",5275.2
"16425","dumb",5275.2
"16426","dumb",5276.6
"16427","dumb",5276.6
"16428","dumb",5276.6
"16429","dumb",5276.6
"16430","dumb",5276.6
"16431","dumb",5276.6
"16432","dumb",5278
"16433","dumb",5278
"16434","dumb",5278
"16435","dumb",5278
"16436","dumb",5278
"16437","dumb",5278
"16438","dumb",5279.4
"16439","dumb",5279.4
"16440","dumb",5279.4
"16441","dumb",5279.4
"16442","dumb",5280.8
"16443","dumb",5280.8
"16444","dumb",5280.8
"16445","dumb",5280.8
"16446","dumb",5280.8
"16447","dumb",5280.8
"16448","dumb",5282.2
"16449","dumb",5282.2
"16450","dumb",5282.2
"16451","dumb",5282.2
"16452","dumb",5282.2
"16453","dumb",5283.6
"16454","dumb",5283.6
"16455","dumb",5283.6
"16456","dumb",5283.6
"16457","dumb",5285
"16458","dumb",5285
"16459","dumb",5285
"16460","dumb",5286.4
"16461","dumb",5286.4
"16462","dumb",5286.4
"16463","dumb",5286.4
"16464","dumb",5287.8
"16465","dumb",5287.8
"16466","dumb",5287.8
"16467","dumb",5287.8
"16468","dumb",5289.2
"16469","dumb",5289.2
"16470","dumb",5289.2
"16471","dumb",5289.2
"16472","dumb",5290.6
"16473","dumb",5290.6
"16474","dumb",5290.6
"16475","dumb",5290.6
"16476","dumb",5290.6
"16477","dumb",5292
"16478","dumb",5292
"16479","dumb",5292
"16480","dumb",5292
"16481","dumb",5292
"16482","dumb",5293.4
"16483","dumb",5293.4
"16484","dumb",5293.4
"16485","dumb",5293.4
"16486","dumb",5294.8
"16487","dumb",5294.8
"16488","dumb",5294.8
"16489","dumb",5294.8
"16490","dumb",5294.8
"16491","dumb",5296.2
"16492","dumb",5296.2
"16493","dumb",5296.2
"16494","dumb",5296.2
"16495","dumb",5296.2
"16496","dumb",5297.6
"16497","dumb",5297.6
"16498","dumb",5297.6
"16499","dumb",5299
"16500","dumb",5300.4
"16501","dumb",5300.4
"16502","dumb",5300.4
"16503","dumb",5300.4
"16504","dumb",5301.8
"16505","dumb",5301.8
"16506","dumb",5301.8
"16507","dumb",5301.8
"16508","dumb",5303.2
"16509","dumb",5303.2
"16510","dumb",5303.2
"16511","dumb",5304.6
"16512","dumb",5304.6
"16513","dumb",5304.6
"16514","dumb",5306
"16515","dumb",5306
"16516","dumb",5307.4
"16517","dumb",5307.4
"16518","dumb",5307.4
"16519","dumb",5307.4
"16520","dumb",5307.4
"16521","dumb",5308.8
"16522","dumb",5308.8
"16523","dumb",5308.8
"16524","dumb",5308.8
"16525","dumb",5308.8
"16526","dumb",5310.2
"16527","dumb",5310.2
"16528","dumb",5310.2
"16529","dumb",5310.2
"16530","dumb",5310.2
"16531","dumb",5310.2
"16532","dumb",5311.6
"16533","dumb",5311.6
"16534","dumb",5311.6
"16535","dumb",5311.6
"16536","dumb",5311.6
"16537","dumb",5313
"16538","dumb",5313
"16539","dumb",5313
"16540","dumb",5313
"16541","dumb",5313
"16542","dumb",5313
"16543","dumb",5313
"16544","dumb",5314.4
"16545","dumb",5314.4
"16546","dumb",5314.4
"16547","dumb",5314.4
"16548","dumb",5314.4
"16549","dumb",5314.4
"16550","dumb",5314.4
"16551","dumb",5314.4
"16552","dumb",5314.4
"16553","dumb",5315.8
"16554","dumb",5315.8
"16555","dumb",5315.8
"16556","dumb",5315.8
"16557","dumb",5317.2
"16558","dumb",5317.2
"16559","dumb",5317.2
"16560","dumb",5317.2
"16561","dumb",5317.2
"16562","dumb",5317.2
"16563","dumb",5318.6
"16564","dumb",5318.6
"16565","dumb",5318.6
"16566","dumb",5318.6
"16567","dumb",5318.6
"16568","dumb",5318.6
"16569","dumb",5320
"16570","dumb",5320
"16571","dumb",5320
"16572","dumb",5320
"16573","dumb",5320
"16574","dumb",5321.4
"16575","dumb",5321.4
"16576","dumb",5321.4
"16577","dumb",5321.4
"16578","dumb",5321.4
"16579","dumb",5322.8
"16580","dumb",5322.8
"16581","dumb",5322.8
"16582","dumb",5322.8
"16583","dumb",5322.8
"16584","dumb",5324.2
"16585","dumb",5324.2
"16586","dumb",5324.2
"16587","dumb",5324.2
"16588","dumb",5324.2
"16589","dumb",5325.6
"16590","dumb",5325.6
"16591","dumb",5325.6
"16592","dumb",5325.6
"16593","dumb",5325.6
"16594","dumb",5325.6
"16595","dumb",5327
"16596","dumb",5327
"16597","dumb",5327
"16598","dumb",5327
"16599","dumb",5327
"16600","dumb",5327
"16601","dumb",5328.4
"16602","dumb",5328.4
"16603","dumb",5328.4
"16604","dumb",5328.4
"16605","dumb",5328.4
"16606","dumb",5328.4
"16607","dumb",5329.8
"16608","dumb",5329.8
"16609","dumb",5329.8
"16610","dumb",5329.8
"16611","dumb",5329.8
"16612","dumb",5329.8
"16613","dumb",5329.8
"16614","dumb",5329.8
"16615","dumb",5329.8
"16616","dumb",5331.2
"16617","dumb",5331.2
"16618","dumb",5331.2
"16619","dumb",5331.2
"16620","dumb",5331.2
"16621","dumb",5331.2
"16622","dumb",5331.2
"16623","dumb",5331.2
"16624","dumb",5331.2
"16625","dumb",5332.6
"16626","dumb",5332.6
"16627","dumb",5332.6
"16628","dumb",5332.6
"16629","dumb",5332.6
"16630","dumb",5332.6
"16631","dumb",5332.6
"16632","dumb",5332.6
"16633","dumb",5334
"16634","dumb",5334
"16635","dumb",5334
"16636","dumb",5334
"16637","dumb",5334
"16638","dumb",5335.4
"16639","dumb",5335.4
"16640","dumb",5335.4
"16641","dumb",5335.4
"16642","dumb",5335.4
"16643","dumb",5336.8
"16644","dumb",5336.8
"16645","dumb",5336.8
"16646","dumb",5336.8
"16647","dumb",5338.2
"16648","dumb",5338.2
"16649","dumb",5338.2
"16650","dumb",5338.2
"16651","dumb",5338.2
"16652","dumb",5338.2
"16653","dumb",5338.2
"16654","dumb",5338.2
"16655","dumb",5338.2
"16656","dumb",5339.6
"16657","dumb",5339.6
"16658","dumb",5339.6
"16659","dumb",5339.6
"16660","dumb",5339.6
"16661","dumb",5339.6
"16662","dumb",5341
"16663","dumb",5341
"16664","dumb",5341
"16665","dumb",5341
"16666","dumb",5341
"16667","dumb",5342.4
"16668","dumb",5342.4
"16669","dumb",5342.4
"16670","dumb",5342.4
"16671","dumb",5342.4
"16672","dumb",5342.4
"16673","dumb",5343.8
"16674","dumb",5343.8
"16675","dumb",5343.8
"16676","dumb",5343.8
"16677","dumb",5343.8
"16678","dumb",5343.8
"16679","dumb",5343.8
"16680","dumb",5345.2
"16681","dumb",5345.2
"16682","dumb",5345.2
"16683","dumb",5345.2
"16684","dumb",5345.2
"16685","dumb",5345.2
"16686","dumb",5345.2
"16687","dumb",5346.6
"16688","dumb",5346.6
"16689","dumb",5346.6
"16690","dumb",5346.6
"16691","dumb",5346.6
"16692","dumb",5346.6
"16693","dumb",5346.6
"16694","dumb",5348
"16695","dumb",5348
"16696","dumb",5348
"16697","dumb",5348
"16698","dumb",5348
"16699","dumb",5348
"16700","dumb",5348
"16701","dumb",5349.4
"16702","dumb",5349.4
"16703","dumb",5349.4
"16704","dumb",5349.4
"16705","dumb",5349.4
"16706","dumb",5349.4
"16707","dumb",5349.4
"16708","dumb",5349.4
"16709","dumb",5349.4
"16710","dumb",5350.8
"16711","dumb",5350.8
"16712","dumb",5350.8
"16713","dumb",5350.8
"16714","dumb",5350.8
"16715","dumb",5350.8
"16716","dumb",5350.8
"16717","dumb",5350.8
"16718","dumb",5352.2
"16719","dumb",5352.2
"16720","dumb",5352.2
"16721","dumb",5352.2
"16722","dumb",5352.2
"16723","dumb",5352.2
"16724","dumb",5353.6
"16725","dumb",5353.6
"16726","dumb",5353.6
"16727","dumb",5353.6
"16728","dumb",5353.6
"16729","dumb",5355
"16730","dumb",5355
"16731","dumb",5355
"16732","dumb",5355
"16733","dumb",5356.4
"16734","dumb",5356.4
"16735","dumb",5356.4
"16736","dumb",5356.4
"16737","dumb",5357.8
"16738","dumb",5357.8
